work_experience_id,freelancer_id,job_title,company_name,start_date,end_date,is_current,description
da28e5bc-68ea-46c5-b1cd-4c7915accea9,20ab4bf9-c48e-404c-96ee-c98fcb6e325c,Design Engineer,E-Commerce Ltd,2023-02-18,2024-10-10,0,"Brand redesign for an EdTech startup — logo, type system, web and print collateral"
0d6f2e6a-07ad-4e0c-a587-94324590661e,c9b1dda8-b375-4b2a-8fcc-f3bdf3b82d19,Senior Fullstack Engineer,Digital Agency,2025-10-05,,1,Inventory management web app with barcode scanning on mobile and desktop
7738fd2a-6350-4db1-95cf-6389e8eef412,cc291bf1-7eb6-439d-90c8-fe911807ccb1,Senior Mobile Engineer,StartupXYZ,2025-07-07,,1,Health-tracking iOS app with HealthKit and Apple Watch companion
3abea3cc-4d6e-484b-be62-9d3d760016ce,4b6c64cc-27a2-42ef-b72f-2997c7f23563,Senior Devops Engineer,BigCo,2025-10-05,,1,Implemented blue/green deploys with automated rollback on failed health checks
8351ae4b-48c0-45d2-8011-458b926e0c45,4b6c64cc-27a2-42ef-b72f-2997c7f23563,Devops Engineer,Consultancy,2023-04-19,2025-08-06,0,On-call rotation with PagerDuty integration and runbook automation
c1a0865d-da2b-46b2-b21b-05a70eada40a,11aa4045-032b-428e-9d04-ba7cae4dc6fe,Senior Devops Engineer,BigCo,2024-08-11,,1,"Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes"
0ae8f521-4193-4610-9585-4b28dbeb8753,11aa4045-032b-428e-9d04-ba7cae4dc6fe,Devops Engineer,Digital Agency,2022-03-25,2024-06-12,0,"Centralised logging with Loki + Grafana, retention tuned for 30 days"
c583a279-1c9d-4931-bac9-940290c0968c,11aa4045-032b-428e-9d04-ba7cae4dc6fe,Devops Engineer,E-Commerce Ltd,2021-08-27,2022-01-24,0,"Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning"
6b753a6f-6ec9-46f8-b5c1-b4310d30507a,7037143c-d15c-4751-9a99-94729b66ab8f,Senior Devops Engineer,E-Commerce Ltd,2024-10-10,,1,"Centralised logging with Loki + Grafana, retention tuned for 30 days"
33b39d8a-d62c-4d1b-baf8-d94890177e6b,363afdb1-5954-4107-a290-d84404e41dc5,Senior Devops Engineer,Fintech Co,2025-09-05,,1,On-call rotation with PagerDuty integration and runbook automation
b180b7ca-af99-49f0-bea7-4df85ab5e10e,363afdb1-5954-4107-a290-d84404e41dc5,Devops Engineer,Digital Agency,2023-08-17,2025-07-07,0,On-call rotation with PagerDuty integration and runbook automation
3d46b74a-27fa-45da-8f99-44ad95cbb1f8,363afdb1-5954-4107-a290-d84404e41dc5,Devops Engineer,E-Commerce Ltd,2021-12-25,2023-06-18,0,Implemented blue/green deploys with automated rollback on failed health checks
89b6a73a-e8aa-46cb-aa35-3cd9b04d9c28,cc1aaa84-bba4-4ad1-b638-9ad2e5312b97,Senior Backend Engineer,Digital Agency,2023-06-18,,1,GraphQL gateway aggregating three internal services into one API surface
5de09a8b-a096-46ac-91a9-e82aed07f753,cc1aaa84-bba4-4ad1-b638-9ad2e5312b97,Backend Engineer,Fintech Co,2021-04-29,2023-04-19,0,Background worker queue using Redis streams for invoice generation
cecf584e-daf5-42ef-8671-7cea8abc9716,d7e21d63-0c2c-43fb-95bb-5acd416069ce,Senior Backend Engineer,Digital Agency,2023-05-19,,1,Stripe-style webhook receiver with idempotent retries and dead-letter handling
b8c76783-05f6-42db-adad-929eb35eeeac,c65fa1ec-2fbd-4308-94f1-6be448040928,Senior Mobile Engineer,Digital Agency,2024-09-10,,1,Marketplace Android app supporting saved searches and chat negotiation
cb4721f0-8da3-4a02-8d5d-15ad9c419465,c65fa1ec-2fbd-4308-94f1-6be448040928,Mobile Engineer,TechCorp,2023-08-17,2024-07-12,0,Banking transaction history with biometric login and offline view
5191b62d-e0fa-4d16-bcde-cb97bb588dc8,48e63ecb-4097-4920-b7df-9f4cfba3ee15,Senior Blockchain Engineer,Consultancy,2025-03-09,,1,DAO governance module with weighted voting and on-chain proposal storage
5cec76b8-14f2-4fed-b005-29d6fd271548,af9e8912-cf12-4938-9a21-2003bdac53f3,Senior Ml Ai Engineer,Digital Agency,2024-05-13,,1,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes
105dd26a-6688-45bf-bd5c-955fe62a1ca8,cd8ddbe8-1d60-4a31-900a-89f93b1d6c55,Senior Ml Ai Engineer,E-Commerce Ltd,2025-01-08,,1,Resume parser extracting structured fields with confidence scores
340fc558-f509-4cef-afee-689452848b4a,7c2b47cb-25ff-4b8d-8aab-a29bbddd5350,Senior Frontend Engineer,Digital Agency,2024-10-10,,1,"Customer dashboard with charting, filtering, and CSV export — handles 200k rows"
63ad07c4-9789-4e1e-82b3-781a32ceb9e6,a676d74a-a182-4a0a-ac24-1af1f4ad7c2a,Senior Blockchain Engineer,TechCorp,2025-03-09,,1,DAO governance module with weighted voting and on-chain proposal storage
99f0d1f1-dfd0-405a-a652-9c5ba7de526b,a676d74a-a182-4a0a-ac24-1af1f4ad7c2a,Blockchain Engineer,BigCo,2024-04-13,2025-01-08,0,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
aa1d5bb7-99c4-4199-9220-c92d68636a85,3a446b13-a0cb-4b80-b551-278c0bdae2ef,Senior Blockchain Engineer,TechCorp,2025-10-05,,1,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
f91ba1b8-9a37-47ec-8468-582fb0c9398d,3a446b13-a0cb-4b80-b551-278c0bdae2ef,Blockchain Engineer,Fintech Co,2023-02-18,2025-08-06,0,DAO governance module with weighted voting and on-chain proposal storage
bf4c415a-ff34-4346-a94a-1b15eb06575a,6271861a-838e-4488-a1cd-b367617fafbb,Senior Fullstack Engineer,Digital Agency,2023-06-18,,1,"MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing"
8cdabc40-a2b5-45c0-9190-0163af478633,79c673a6-5836-4296-a468-ab10563712eb,Senior Devops Engineer,Digital Agency,2024-04-13,,1,"Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes"
1d640e5b-8daf-4e87-95cd-353154bb22ca,79c673a6-5836-4296-a468-ab10563712eb,Devops Engineer,StartupXYZ,2023-03-20,2024-02-13,0,Implemented blue/green deploys with automated rollback on failed health checks
7c79db8f-b110-4711-b4bd-d6a601735531,fe754b59-36ca-4a3f-890b-d7c1fbd777f0,Senior Blockchain Engineer,Fintech Co,2024-06-12,,1,Cross-chain bridge between Ethereum and Polygon using lock-and-mint
08fc05ec-b7be-4e1d-aeb2-b3f47964cc53,fe754b59-36ca-4a3f-890b-d7c1fbd777f0,Blockchain Engineer,StartupXYZ,2022-04-24,2024-04-13,0,DAO governance module with weighted voting and on-chain proposal storage
1ac602c8-7178-4f33-b1ba-207dd102b94b,fe754b59-36ca-4a3f-890b-d7c1fbd777f0,Blockchain Engineer,E-Commerce Ltd,2020-08-02,2022-02-23,0,Cross-chain bridge between Ethereum and Polygon using lock-and-mint
05894d1a-be41-4eee-b771-0a5a8b4f25f8,4761a9c5-908b-4d1a-a2c1-8822641281a0,Senior Ml Ai Engineer,Fintech Co,2025-07-07,,1,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%"
dcb530d4-f45d-4ebb-8221-8193015d516e,1c2bb61e-00cf-4387-b7db-6f0de33f11cb,Senior Mobile Engineer,StartupXYZ,2024-11-09,,1,"Food-delivery rider app with GPS tracking, push notifications, in-app payments"
61182976-6f15-45c6-a28f-dd8182c2cb13,1c2bb61e-00cf-4387-b7db-6f0de33f11cb,Mobile Engineer,Digital Agency,2023-09-16,2024-09-10,0,Travel itinerary builder with airline schedule sync and weather overlays
4dc43e6d-aecd-4a75-9045-f7634a69afb1,f219f917-6732-4ba9-a056-b33867e9339b,Senior Fullstack Engineer,Consultancy,2024-11-09,,1,"Subscription analytics dashboard pulling from MRR, churn, and LTV metrics"
05df8776-4eef-415f-a412-f47fbb276f7f,78eab2eb-1491-42cd-bef0-21610e645abc,Senior Blockchain Engineer,E-Commerce Ltd,2025-08-06,,1,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
9f73a707-ddc1-4342-b04b-6633929d51de,78eab2eb-1491-42cd-bef0-21610e645abc,Blockchain Engineer,TechCorp,2022-12-20,2025-06-07,0,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
38b5361b-f473-4c57-b43d-fe76c7c964fb,78eab2eb-1491-42cd-bef0-21610e645abc,Blockchain Engineer,BigCo,2021-07-28,2022-10-21,0,DAO governance module with weighted voting and on-chain proposal storage
0a69121b-2b4f-4d32-87fe-e399ffea3ec8,c68cde0a-6453-4351-8dce-10818ff26375,Senior Frontend Engineer,Fintech Co,2025-08-06,,1,Multi-step onboarding flow with autosave and validation across 12 fields
13cc8c19-3ffc-48de-a7be-00ebac13f8f6,c68cde0a-6453-4351-8dce-10818ff26375,Frontend Engineer,E-Commerce Ltd,2023-01-19,2025-06-07,0,"Real-time chat UI with typing indicators, read receipts, and file uploads"
a0ae477f-6abe-4f07-b1bb-af2c71eba31f,24856a0f-982a-444f-915a-49950b36f044,Senior Mobile Engineer,Fintech Co,2024-06-12,,1,Health-tracking iOS app with HealthKit and Apple Watch companion
612a47c7-df52-450c-a70e-86c74609a929,d6c07a5f-9de4-4d3f-88bb-571465864a86,Senior Design Engineer,BigCo,2024-09-10,,1,"Brand redesign for an EdTech startup — logo, type system, web and print collateral"
e2fde886-4237-4543-b9df-3949dd963c64,a0d7bde5-ee28-472c-99ad-a1d60ef2baaf,Senior Design Engineer,StartupXYZ,2025-06-07,,1,"Brand redesign for an EdTech startup — logo, type system, web and print collateral"
826c5229-ea8d-40cf-b7c8-69e5abcfce9b,a0d7bde5-ee28-472c-99ad-a1d60ef2baaf,Design Engineer,StartupXYZ,2022-10-21,2025-04-08,0,Mobile app redesign cutting onboarding drop-off from 60% to 25%
8d3aa0ce-5a26-44a3-a12f-8a6f8f89529b,a0d7bde5-ee28-472c-99ad-a1d60ef2baaf,Design Engineer,BigCo,2020-07-03,2022-08-22,0,Mobile app redesign cutting onboarding drop-off from 60% to 25%
dd3f80a3-8b29-4cf9-8cf3-e7043befbfce,d87bf2db-4fb6-4549-af5d-ff113687123d,Senior Devops Engineer,E-Commerce Ltd,2025-04-08,,1,"Centralised logging with Loki + Grafana, retention tuned for 30 days"
af291e5c-9094-4ace-a6c9-d650cef2d3cd,f857f97a-c0fc-4232-9c11-35417d6a4f7e,Senior Backend Engineer,StartupXYZ,2023-11-15,,1,OAuth2 + JWT auth service handling 5k requests per minute
584ea926-da27-4ab2-9910-3ebfa1af5165,f857f97a-c0fc-4232-9c11-35417d6a4f7e,Backend Engineer,BigCo,2023-02-18,2023-09-16,0,Stripe-style webhook receiver with idempotent retries and dead-letter handling
e77f3c52-a181-4a69-bf7f-6217f9de9b48,2d9336fb-3ee1-4550-9beb-24c21db54dbb,Senior Backend Engineer,Consultancy,2024-10-10,,1,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling
6c58da6e-397b-4e66-99a9-d25adb07e5ae,2d9336fb-3ee1-4550-9beb-24c21db54dbb,Backend Engineer,Fintech Co,2023-09-16,2024-08-11,0,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling
706a13ad-a30b-4007-8635-7ae90f63f1a8,2d9336fb-3ee1-4550-9beb-24c21db54dbb,Backend Engineer,Consultancy,2021-10-26,2023-07-18,0,Stripe-style webhook receiver with idempotent retries and dead-letter handling
87bef067-27b2-4bed-8800-54659ad5b2a9,2d9336fb-3ee1-4550-9beb-24c21db54dbb,Backend Engineer,TechCorp,2021-02-28,2021-08-27,0,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling
ded5b755-c9a8-4269-a80a-26c9112fc7c2,580550bd-7444-4690-831c-7980d1006b18,Senior Blockchain Engineer,StartupXYZ,2023-05-19,,1,DAO governance module with weighted voting and on-chain proposal storage
f09f2528-c07d-4994-8b7a-f8cfa01d6834,580550bd-7444-4690-831c-7980d1006b18,Blockchain Engineer,TechCorp,2020-12-30,2023-03-20,0,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
bfa99366-2116-4f80-b360-93c109e2569e,9d51c080-c049-4cc2-bd04-e9934fc83217,Senior Frontend Engineer,TechCorp,2025-03-09,,1,"Customer dashboard with charting, filtering, and CSV export — handles 200k rows"
e9830dc7-f738-43e2-bf0b-5d9aab85f850,3afc5938-8527-4820-b634-1698354c7bef,Senior Ml Ai Engineer,Consultancy,2024-12-09,,1,Document RAG pipeline retrieving from 50k internal PDFs with citation tracking
5944489f-03f0-41e7-a8b0-30f3c4b43147,646b7615-eff8-4c37-acf4-05c2b71bf28a,Senior Blockchain Engineer,Fintech Co,2023-12-15,,1,DAO governance module with weighted voting and on-chain proposal storage
37838372-3a67-42b5-a25e-bb84a5fa295a,646b7615-eff8-4c37-acf4-05c2b71bf28a,Blockchain Engineer,StartupXYZ,2022-10-21,2023-10-16,0,DAO governance module with weighted voting and on-chain proposal storage
92e06b6c-dae5-4361-813e-eb4fe109ad73,f5b5ab7f-e7d1-421c-b8b3-cb73dabeb1f5,Senior Devops Engineer,TechCorp,2025-04-08,,1,On-call rotation with PagerDuty integration and runbook automation
a460d8ea-3170-4b02-925b-eb79580d2338,f5b5ab7f-e7d1-421c-b8b3-cb73dabeb1f5,Devops Engineer,Digital Agency,2023-08-17,2025-02-07,0,"Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes"
ce93a262-9c1d-4d08-8af3-04a80715d7fc,4529379c-a854-4573-ae3a-b688877978aa,Senior Ml Ai Engineer,Digital Agency,2024-06-12,,1,Resume parser extracting structured fields with confidence scores
7d751611-7549-4a7b-862f-89284d69e16d,4529379c-a854-4573-ae3a-b688877978aa,Ml Ai Engineer,Consultancy,2021-09-26,2024-04-13,0,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%"
f835c746-3963-4cdc-906d-e94477ee77fe,1ac4efa8-32d5-4f70-ba17-e2c8669c8be8,Senior Frontend Engineer,Digital Agency,2024-04-13,,1,"Customer dashboard with charting, filtering, and CSV export — handles 200k rows"
a16c3e3c-15e1-4ec9-9969-5b819b08257b,f023b711-3dbd-40d6-bf57-6c2015f867e5,Senior Blockchain Engineer,StartupXYZ,2025-05-08,,1,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
2c640f2c-27d0-4813-9390-74e3a5097c32,0e92d244-fe34-4019-a062-a9759df95571,Senior Ml Ai Engineer,Consultancy,2025-11-04,,1,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes
97af599f-dede-4d1c-b233-755410f1af47,0e92d244-fe34-4019-a062-a9759df95571,Ml Ai Engineer,Fintech Co,2023-08-17,2025-09-05,0,Resume parser extracting structured fields with confidence scores
6fc8a3db-e7e9-47c1-a1de-7e1dbcb35ac5,1a01728f-87ac-44c4-acca-19ad14ffffca,Senior Mobile Engineer,Fintech Co,2025-03-09,,1,Travel itinerary builder with airline schedule sync and weather overlays
842e3f91-e179-47db-ace5-1a47607bdfb3,a950e7e9-b0fe-44da-9571-511e1fdddb08,Senior Blockchain Engineer,StartupXYZ,2023-06-18,,1,NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint
9960688d-ea60-4d55-ae61-f3f711af77d6,a950e7e9-b0fe-44da-9571-511e1fdddb08,Blockchain Engineer,Fintech Co,2022-02-23,2023-04-19,0,Cross-chain bridge between Ethereum and Polygon using lock-and-mint
805710bc-2980-4b97-8ac4-4e9dd001e084,f649e9f1-983a-43ab-b9c9-4c40650a1f1e,Senior Ml Ai Engineer,BigCo,2023-06-18,,1,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%"
e796e4d0-1e2c-41ae-b480-a090cd1ab86b,d0adbf73-c026-4414-96af-ae77f21946f2,Senior Backend Engineer,TechCorp,2023-12-15,,1,Stripe-style webhook receiver with idempotent retries and dead-letter handling
61695415-5eab-4bcf-8952-80265d2b151f,d0adbf73-c026-4414-96af-ae77f21946f2,Backend Engineer,Fintech Co,2023-05-19,2023-10-16,0,OAuth2 + JWT auth service handling 5k requests per minute
30b94214-ab9c-4cea-8ce0-79cbe88b5a38,d0adbf73-c026-4414-96af-ae77f21946f2,Backend Engineer,Digital Agency,2021-11-25,2023-03-20,0,Stripe-style webhook receiver with idempotent retries and dead-letter handling
1aff89aa-ec95-4767-a7a2-882988281fe5,d0adbf73-c026-4414-96af-ae77f21946f2,Backend Engineer,Fintech Co,2019-06-09,2021-09-26,0,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling
fa05a46c-8199-4b36-87c7-13e104f2a040,fed0458d-0ed7-4263-9b10-8e1e47f9a779,Senior Design Engineer,Digital Agency,2025-07-07,,1,Marketing site for a B2B SaaS product including illustrations and motion
4a4be92b-b498-4740-8f83-1e8ddaac705b,fed0458d-0ed7-4263-9b10-8e1e47f9a779,Design Engineer,Digital Agency,2024-08-11,2025-05-08,0,Design system covering 80 components with light/dark themes and tokens
ebf60aeb-c39f-4b68-981a-615f8e0bc4a7,802d9744-bcd5-4a1b-8a8f-405fd8d41d7a,Senior Ml Ai Engineer,E-Commerce Ltd,2024-02-13,,1,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes
5e8e1f04-cd4a-4f9b-b983-2606b00cf6b8,75515ceb-0406-49ef-ae28-3f766d4f5635,Senior Backend Engineer,TechCorp,2025-03-09,,1,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling
d4f000b1-e079-450c-a99f-ca72b05710e4,6c4ca103-69de-495b-93ed-d87720e05a12,Senior Mobile Engineer,TechCorp,2023-06-18,,1,Travel itinerary builder with airline schedule sync and weather overlays
9362d5d8-3ab7-40bd-a1a4-464836f2e898,731a450a-6430-46e9-b355-7d357e93e167,Senior Design Engineer,TechCorp,2025-10-05,,1,Mobile app redesign cutting onboarding drop-off from 60% to 25%
75a73f27-142a-4f4e-b8d5-85dabf22a430,731a450a-6430-46e9-b355-7d357e93e167,Design Engineer,Fintech Co,2023-07-18,2025-08-06,0,Internal tool UX overhaul reducing support tickets by 30%
02ab2b93-d18a-49ad-909b-b1a8b399aa50,731a450a-6430-46e9-b355-7d357e93e167,Design Engineer,StartupXYZ,2021-07-28,2023-05-19,0,Internal tool UX overhaul reducing support tickets by 30%
aa92768f-cc19-477f-b6ae-20a490fafe4a,bb0d56fb-c9a9-4bca-84cd-c1c304bfeae9,Senior Blockchain Engineer,Consultancy,2023-09-16,,1,Cross-chain bridge between Ethereum and Polygon using lock-and-mint
b2334320-cb07-4a46-8995-5db66a21c9a2,fa7293ab-863f-495e-86f9-5328754436e9,Senior Frontend Engineer,BigCo,2025-11-04,,1,Admin panel with role-based access control and granular permission editing
7928d5c9-1208-42a3-9646-fb31a36d7644,fa7293ab-863f-495e-86f9-5328754436e9,Frontend Engineer,Fintech Co,2024-10-10,2025-09-05,0,"Real-time chat UI with typing indicators, read receipts, and file uploads"
27f9493e-0518-4e6e-98fd-61dcf0dd9ff3,fa7293ab-863f-495e-86f9-5328754436e9,Frontend Engineer,Consultancy,2023-03-20,2024-08-11,0,Admin panel with role-based access control and granular permission editing
20b3fed8-7e13-467c-9a00-2cde34a7c18b,c5157062-d8fa-4c5a-a5ee-73402553f583,Senior Devops Engineer,Consultancy,2025-06-07,,1,"Centralised logging with Loki + Grafana, retention tuned for 30 days"
795ad41f-1887-4c39-a6f7-5bc1f4614db8,c5157062-d8fa-4c5a-a5ee-73402553f583,Devops Engineer,TechCorp,2022-10-21,2025-04-08,0,"Centralised logging with Loki + Grafana, retention tuned for 30 days"
0faf1a44-4f38-4103-9620-9ac68e2a1115,fb0a0bf2-f590-43d9-9548-01f80f531b75,Senior Devops Engineer,Consultancy,2025-02-07,,1,"Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning"
3ea7705a-e74b-45c0-a5a7-2783599c5616,fb0a0bf2-f590-43d9-9548-01f80f531b75,Devops Engineer,TechCorp,2024-03-14,2024-12-09,0,"Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning"
5c3a208d-7d4c-4983-b3f8-122a0bac2405,9e1c6b55-fe58-4cc3-b51d-e5c8bb43bb9a,Senior Design Engineer,Consultancy,2025-05-08,,1,Design system covering 80 components with light/dark themes and tokens
3f523129-5568-4c7d-bb3b-18e9af577ff1,d0cf6e84-bbc2-4cae-9708-8dafb1c66041,Senior Fullstack Engineer,StartupXYZ,2023-12-15,,1,"B2B vendor portal with invoice generation, e-signing, and audit trail"
f1dfeac9-d4be-4040-be6d-6aa9e3a2d613,a63dc172-193a-4335-89fa-ff4c92bb16da,Senior Blockchain Engineer,Fintech Co,2024-11-09,,1,Cross-chain bridge between Ethereum and Polygon using lock-and-mint
5241bc62-4c8d-41c7-8c07-1f3a3a8630df,e291b663-38ea-48e7-8eeb-92949b8844b7,Senior Fullstack Engineer,Digital Agency,2023-05-19,,1,"B2B vendor portal with invoice generation, e-signing, and audit trail"
4e48c78d-f8c6-4de8-9b3e-c8221e1efe34,115d2c86-3213-4123-af68-6c0af2ec693c,Senior Fullstack Engineer,E-Commerce Ltd,2023-08-17,,1,"MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing"
a25879bb-9ed1-459d-bf6f-1da6238650e8,115d2c86-3213-4123-af68-6c0af2ec693c,Fullstack Engineer,StartupXYZ,2022-01-24,2023-06-18,0,"Booking platform integrating Google Calendar, video calls, and SMS reminders"
c07fbdba-c2fe-439b-a37f-cad3985429ac,115d2c86-3213-4123-af68-6c0af2ec693c,Fullstack Engineer,Digital Agency,2019-09-07,2021-11-25,0,Inventory management web app with barcode scanning on mobile and desktop
7abdcbd7-335b-4959-8e0c-a8f8c597b96e,a754b077-ff0f-4cc6-b46a-608c153061aa,Senior Ml Ai Engineer,BigCo,2024-05-13,,1,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%"
cd60fc45-8c3d-4600-8156-c8ec18b43c91,6fc481fb-62ab-40b5-90ed-54b2e2bd0256,Senior Mobile Engineer,Digital Agency,2023-07-18,,1,Marketplace Android app supporting saved searches and chat negotiation
36283b99-d555-4922-a9d2-83d4dca11ed5,6fc481fb-62ab-40b5-90ed-54b2e2bd0256,Mobile Engineer,BigCo,2021-07-28,2023-05-19,0,"Food-delivery rider app with GPS tracking, push notifications, in-app payments"
62afde8a-f9dc-474d-b4c4-5250027a7568,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Senior Mobile Engineer,Fintech Co,2025-01-08,,1,"Food-delivery rider app with GPS tracking, push notifications, in-app payments"
6f07cd1f-6d94-446e-bd7d-da38321e84bb,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Mobile Engineer,Digital Agency,2022-01-24,2024-11-09,0,Marketplace Android app supporting saved searches and chat negotiation
89eb35c7-d3ad-4028-acb9-b31d9c818bd0,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Mobile Engineer,TechCorp,2020-07-03,2021-11-25,0,Marketplace Android app supporting saved searches and chat negotiation
dff1946e-bea5-4024-aa26-40e0b9609699,d1168aa4-ef1b-45a0-b6fd-a59cd2f22cd6,Senior Backend Engineer,Digital Agency,2024-04-13,,1,Stripe-style webhook receiver with idempotent retries and dead-letter handling
df6df67f-4333-47e8-894a-763e8bdb9dd0,d1168aa4-ef1b-45a0-b6fd-a59cd2f22cd6,Backend Engineer,StartupXYZ,2021-05-29,2024-02-13,0,Background worker queue using Redis streams for invoice generation
c0cec601-a2bf-4379-9d89-3c43032b2cfd,00c5b957-df14-4787-9d03-40c6a333eeee,Senior Backend Engineer,Fintech Co,2025-02-07,,1,Stripe-style webhook receiver with idempotent retries and dead-letter handling
fc7418c1-df72-44d0-b98a-650298d2aa59,bfb8abc4-117f-4e62-89d0-3e690ebe00f6,Senior Ml Ai Engineer,Fintech Co,2025-10-05,,1,Resume parser extracting structured fields with confidence scores
3965108c-2f1f-46ca-bb51-ee7d70d7e013,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Senior Mobile Engineer,E-Commerce Ltd,2024-05-13,,1,Travel itinerary builder with airline schedule sync and weather overlays
0babf0ec-301a-436a-a8ee-1c53dd9295d6,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Mobile Engineer,StartupXYZ,2021-10-26,2024-03-14,0,Travel itinerary builder with airline schedule sync and weather overlays
02be680e-033a-4394-b487-2d8a78331718,6e300d74-bbd9-42d5-bf54-4030be15ca5a,Senior Mobile Engineer,BigCo,2023-08-17,,1,Travel itinerary builder with airline schedule sync and weather overlays
f668bcb0-6be9-49f1-9047-2cb10565a38d,fa7c3190-61b3-449c-973c-60d503a2ca54,Senior Devops Engineer,TechCorp,2025-11-04,,1,"Centralised logging with Loki + Grafana, retention tuned for 30 days"
e39b010f-81ec-458e-a25f-965e53f54bc0,a4128ede-298f-4151-a6ec-5c972496bf1b,Senior Ml Ai Engineer,StartupXYZ,2023-05-19,,1,Document RAG pipeline retrieving from 50k internal PDFs with citation tracking
17a220e9-c66e-477c-b381-1331b72c5ba9,5bb6d7e2-33ce-4dff-889f-f32b7618fa4b,Senior Ml Ai Engineer,Consultancy,2025-02-07,,1,Resume parser extracting structured fields with confidence scores
6bbb0cd8-6603-45e6-9481-cfe9f76ac8dd,5bb6d7e2-33ce-4dff-889f-f32b7618fa4b,Ml Ai Engineer,BigCo,2022-09-21,2024-12-09,0,Document RAG pipeline retrieving from 50k internal PDFs with citation tracking
ef771525-c792-49c9-8ee8-2062f2f04450,7062dc3b-8a6e-4b29-8551-f9ffc30127d6,Senior Backend Engineer,BigCo,2023-10-16,,1,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling
7fdc2827-dab9-498d-a043-0cce04b61bd3,fe9a8e1d-e43c-4c74-ac27-1fdb090d2933,Senior Blockchain Engineer,Consultancy,2023-09-16,,1,Audited and patched a lending protocol — disclosed two medium findings
7c2550f4-f788-4d48-8945-c4cee8eafd7c,fe9a8e1d-e43c-4c74-ac27-1fdb090d2933,Blockchain Engineer,Consultancy,2022-07-23,2023-07-18,0,NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint
2325976b-3220-4cd1-ac65-c13a5bb9fd71,fe9a8e1d-e43c-4c74-ac27-1fdb090d2933,Blockchain Engineer,TechCorp,2020-10-31,2022-05-24,0,Audited and patched a lending protocol — disclosed two medium findings
377e6149-c3c1-4895-b61e-fbb87c9fa744,0458d6f0-0091-463c-a18e-25d45cc50aa7,Senior Blockchain Engineer,StartupXYZ,2023-12-15,,1,DAO governance module with weighted voting and on-chain proposal storage
6709bdc3-914b-42e0-b5ae-8501c7aeeb9b,01c28628-c0a8-4490-8969-d09875c24822,Senior Blockchain Engineer,Digital Agency,2024-05-13,,1,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
d6893d1b-e293-4314-a3c1-11894aa6f545,241fdf47-0bd8-43b7-bcb9-e5635dc91164,Senior Design Engineer,BigCo,2023-06-18,,1,Internal tool UX overhaul reducing support tickets by 30%
94232027-92ec-4404-9715-f91fd8afc838,a675a52e-d105-44ab-9932-4de074aac3c7,Senior Mobile Engineer,BigCo,2025-06-07,,1,Health-tracking iOS app with HealthKit and Apple Watch companion
343cb598-31e8-4c3b-b7fb-6db6f9bd21cb,a675a52e-d105-44ab-9932-4de074aac3c7,Mobile Engineer,Consultancy,2023-04-19,2025-04-08,0,Banking transaction history with biometric login and offline view
f9a378cf-3bfc-481c-b62f-f9a6f38624e8,a675a52e-d105-44ab-9932-4de074aac3c7,Mobile Engineer,Consultancy,2020-04-04,2023-02-18,0,Marketplace Android app supporting saved searches and chat negotiation
1ab78dc0-6dde-47e3-9f8a-176ac6b32683,932597fa-5332-461d-b285-58617d833185,Senior Blockchain Engineer,StartupXYZ,2025-07-07,,1,DEX router supporting Uniswap V3 and SushiSwap with slippage protection
